,File,N,D,N_min,N_maj,IR,Z,CL_min,CL_maj,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
93,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_2_1-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,2,1,0.3338888889,0.4761904762,0.2905797101,0.2502288293,0.3719822744,0.5,0.3833850932
94,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_2_2-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,2,2,0.5333333333,0.0214285714,0.6891304348,0.0209810875,0.1215186725,0.5,0.3552795031
95,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_2_3-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,2,3,0.5411111111,0.1833333333,0.65,0.1571440334,0.3451452679,0.3333333333,0.4166666667
96,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_3_1-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,3,1,0.2361111111,0.469047619,0.1652173913,0.2227439528,0.2782945957,0.6666666667000001,0.3171325052
97,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_3_2-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,3,2,0.5205555556,0.3833333333,0.5623188406,0.271467465,0.46371738,0.1666666667,0.472826087
98,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_3_3-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,3,3,0.5466666667,0.4714285714,0.5695652174,0.3266629814,0.5179881564000001,0.3333333333,0.5204968944
99,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_4-CL_1_1-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,4,1,1,0.9188888889,0.7690476190000001,0.9644927536,0.8157874748,0.8612427723,0.1666666667,0.8667701863
100,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_4-CL_1_2-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,4,1,2,0.6916666667,0.1380952381,0.8601449275,0.173276163,0.344131417,0.0,0.4991200828
101,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_4-CL_1_3-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,4,1,3,0.5727777778,0.0142857143,0.7427536232,0.0154440154,0.0843928505,0.3333333333,0.3785196687
102,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_4-CL_2_1-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,4,2,1,0.3222222222,0.5833333333,0.2427536232,0.2864980308,0.376253029,0.5,0.4130434783
103,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_4-CL_2_2-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,4,2,2,0.505,0.0214285714,0.652173913,0.0198024102,0.118216232,0.5,0.3368012422
