SVC,NuSVClinear,ExtraTreeClassifier,DecisionTreeClassifier,NuSVCpoly,SVClinear,SVCpoly,NuSVCrbf,SVCsigmoid,RidgeClassifier,GaussianProcessClassifier,NuSVCsigmoid,NuSVC,GaussianNB,KNeighborsClassifier,SGDClassifier,SVCrbf
0.4271165170428572,0.5062456063857143,0.4732700143714286,0.49604198691428575,0.42760622740000004,0.3892234311000001,0.4311853847857143,0.4700779726857144,0.42176870748571427,0.41343244727142864,0.37410274351428574,0.634059484942857,0.4156827679285714,0.3565434483857142,0.40588192287142855,0.39056843147142856,0.41394595194285716
0.28669951971428576,0.4760480397714287,0.3789441418571429,0.29707526885714286,0.26739955584285713,0.43746613514285715,0.2667662476,0.25122592598571425,0.42176870748571427,0.39287097167142854,0.2748147844714286,0.4894253692428571,0.25122592598571425,0.33333333332857146,0.2708180606857143,0.38402523897142865,0.2422504455
0.3636492695571429,0.2799029047714286,0.3017712340142857,0.3017712340142857,0.38915520221428573,0.48558088488571427,0.4289729151857143,0.30627453630000007,0.5024817258714286,0.4803246022,0.32057687251428574,0.41738287434285715,0.30235412017142854,0.2953333333285714,0.3793632829428572,0.4993338260142858,0.34481181907142855
0.4836425626142857,0.38580602578571427,0.4836565977857143,0.4890890144428572,0.48487153384285714,0.5098921459857143,0.47428302124285715,0.4136753875428571,0.5052987304714286,0.49957403758571434,0.4041525624142857,0.5266039151142857,0.4136753875428571,0.33333333332857146,0.4070776048142856,0.4521326156714286,0.4172387932
0.6860931311,0.45407682798571436,0.6571965445571429,0.6437130951428571,0.6796648052142856,0.4498051125142858,0.6981015133285714,0.6696781872714287,0.4438438967285715,0.4598401810571429,0.6207952100285714,0.5927784203714286,0.6696781872714287,0.3961234089857143,0.6228241127428572,0.4572980552571429,0.6718112136857144
0.39799790968571436,0.5055030260857143,0.3144947702,0.3262506278142857,0.5355603565142858,0.42048706337142855,0.3789990296571428,0.38277513799999996,0.42256545075714286,0.4294804847285714,0.3143180738142858,0.39758986675714286,0.38323901771428576,0.38762215312857146,0.3493527034428571,0.4224395783857143,0.3972821726142857
0.4430559678571428,0.4733023585428571,0.3943121776857143,0.36183997974285714,0.4360621616285715,0.4192589751,0.40745307910000006,0.4296812539285715,0.4497237218,0.4524149382857143,0.3499249557,0.29805423628571426,0.4296812539285715,0.33333333332857146,0.3239392960571429,0.4180373725,0.3861946025571429
0.8165451718142858,0.6716389811857144,0.6819162595285714,0.7091957757857144,0.8209999017142857,0.6282910776714286,0.8251121121714285,0.8158442646,0.6270201741285714,0.5934890579714286,0.7761495586571429,0.6699855487571428,0.8158442646,0.5442012481428572,0.8020069001714286,0.5936867158285715,0.8160112567571429
0.5278562197000001,0.432888443,0.4824152253,0.5063471840428572,0.47018230134285716,0.4324760901142857,0.48306441572857145,0.5031858060000001,0.4579316422714285,0.42981643964285715,0.4630868518,0.29434869382857143,0.5005277264142858,0.47482737341428566,0.3673670582,0.4366508424857143,0.5191726743285715
0.4313579942285714,0.34773391887142857,0.48109111008571437,0.4456051592285714,0.4426888928285715,0.40343827948571437,0.4865000154142858,0.44431533814285723,0.42176870748571427,0.37982591472857147,0.37582729674285714,0.6408435517142858,0.40020491259999996,0.3550815357285715,0.40588192287142855,0.39795232422857146,0.40093855067142853
